source_name,destination_name,r_agent,r_carac,r_causatif,r_conseq,r_has_part,r_holo,r_instr,r_isa,r_lieu,r_patient
attacher,corde,0,0,0,0,0,0,1,0,0,1
bouvreuil,diapside,0,0,0,0,0,0,0,1,0,0
pluie,précipitations,0,0,0,0,0,1,0,0,0,0
théâtre,loge,0,0,0,0,1,0,0,0,0,0
springbok,animal,0,0,0,0,0,0,0,1,0,0
vétilleux,personne,0,0,0,0,0,0,0,1,0,0
forêt,sombre,0,1,0,0,0,0,0,0,0,0
Slimane,personne,0,0,0,0,0,0,0,1,0,0
bateau,côte,0,0,0,0,0,0,0,0,1,0
fauteuil,assembler,0,0,0,0,0,0,0,0,0,0
aye-aye,bilatérien,0,0,0,0,0,0,0,1,0,0
agriculture,champ,0,0,0,1,0,0,0,0,1,0
galets,plage,0,0,0,0,0,0,0,0,1,0
crocs,sang,0,0,0,0,1,0,0,0,0,0
raison,livre,0,0,0,0,0,0,0,0,1,0
embrasser,amant,1,0,0,0,0,0,0,0,0,1
mairie,commune,0,0,1,0,0,0,0,0,1,0
Aviation,aérodrome,0,0,0,0,0,0,0,0,1,0
décision,absurde,0,1,0,0,0,0,0,0,0,0
puffin,oiseau,0,0,0,0,0,0,0,1,0,0
Brel,homme,0,0,0,0,0,0,0,1,0,0
cuirassé,bateau,0,0,0,0,0,0,0,1,0,0
cabinet,sale,0,1,0,0,0,0,0,0,0,0
mélange,condiment,0,0,0,0,0,0,0,1,0,0
tralala,sexe,0,0,0,0,0,0,0,1,0,0
nuages,blancs,0,1,0,0,0,0,0,0,0,0
porte-clefs,gardien,0,0,0,0,0,0,0,1,0,0
massage,lit,0,0,0,0,0,0,0,0,1,0
bibliothèque,privée,0,1,0,0,0,0,0,0,0,0
coeur,jockey,0,0,0,0,0,1,0,0,0,0
gain,jouer,0,0,1,0,0,0,0,0,0,0
ami,entente,0,0,1,0,0,0,0,0,0,0
jaune,coloris,0,0,0,0,0,0,0,1,0,0
mélanome,mortel,0,1,0,0,0,0,0,0,0,0
reine,château,0,0,0,0,0,0,0,0,1,0
éternelle,végétal,0,0,0,0,0,0,0,1,0,0
faim,manger,0,0,0,1,0,0,0,0,0,0
Bagneux,commune,0,0,0,0,0,0,0,1,0,0
orteil,corps,0,0,0,0,0,1,0,0,1,0
rhizobium,mort,0,1,0,0,0,0,0,0,0,0
ongle,index,0,0,0,0,0,1,0,0,1,0
envahir,envahisseur,1,0,0,0,0,0,0,0,0,0
glouton,chordé,0,0,0,0,0,0,0,1,0,0
dégainer,pistolet,0,0,0,0,0,0,0,0,0,1
coussin,petit,0,1,0,0,0,0,0,0,0,0
journée,rue,0,0,0,0,0,0,0,0,1,0
anorgasmie,impossibilité,0,0,0,0,0,0,0,1,0,0
supporter,personne,1,0,0,0,0,0,0,0,0,0
gaver,mère,1,0,0,0,0,0,0,0,0,0
ordinateur,touches,0,0,0,0,1,0,0,0,0,0
livre,culture,0,0,0,1,0,0,0,0,0,0
tondre,green,0,0,0,0,0,0,0,0,0,1
Dion,humain,0,0,0,0,0,0,0,1,0,0
fesses,Morgane,0,0,0,0,0,1,0,0,0,0
éteindre,télé,0,0,0,0,0,0,0,0,0,1
maquiller,pinceau,0,0,0,0,0,0,1,0,0,0
séparation,avocat,0,0,0,0,0,0,0,0,1,0
chasseresse,cou,0,0,0,0,1,0,0,0,0,0
chêne,feuilles,0,0,0,0,1,0,0,0,0,0
piquer,couteau,1,0,0,0,0,0,1,0,0,0
Manon,individu,0,0,0,0,0,0,0,1,0,0
truc,nouveau,0,1,0,0,0,0,0,0,0,0
Babel,oeuvre,0,0,0,0,0,0,0,1,0,0
chiton,métazoaire,0,0,0,0,0,0,0,1,0,0
casserole,contenir,0,0,0,0,0,0,0,0,0,0
tordre,femme,1,0,0,0,0,0,0,0,0,0
vertèbre,myrmidon,0,0,0,0,0,1,0,0,0,0
frigo,neuf,0,1,0,0,0,0,0,0,0,0
piercing,oreille,0,0,0,0,0,0,0,0,1,0
citerne,anatomique,0,1,0,0,0,0,0,0,0,0
malaria,bénigne,0,1,0,0,0,0,0,0,0,0
ciboulette,légume,0,0,0,0,0,0,0,1,0,0
surveiller,femme,1,0,0,0,0,0,0,0,0,0
voisine,polie,0,1,0,0,0,0,0,0,0,0
coq,barbillon,0,0,0,0,1,0,0,0,0,0
répéter,micro,0,0,0,0,0,0,1,0,0,0
farniente,terrasse,0,0,0,0,0,0,0,0,1,0
charlot,bilatérien,0,0,0,0,0,0,0,1,0,0
futon,lit,0,0,0,0,0,0,0,1,0,0
mémoire,stocker,0,0,0,1,0,0,0,0,0,0
comédie,caprice,0,0,0,0,0,0,0,1,0,0
cheveux,joueur,0,0,0,0,0,1,0,0,0,0
poil,cuir,0,0,0,0,0,1,0,0,0,0
mandibule,crustacé,0,0,0,0,0,1,0,0,0,0
adn,nigaud,0,0,0,0,0,1,0,0,0,0
télécommande,faire,0,0,0,0,0,0,0,0,0,0
matraquer,CRS,1,0,0,0,0,0,0,0,0,0
Antonio,personne,0,0,0,0,0,0,0,1,0,0
statue,oeuvre,0,0,0,0,0,0,0,1,0,0
gallinacé,vertébré,0,0,0,0,0,0,0,1,0,0
fossa,amniote,0,0,0,0,0,0,0,1,0,0
piercing,langue,0,0,0,0,0,0,0,0,1,0
kippa,chapeau,0,0,0,0,0,0,0,1,0,0
muscle,aine,0,0,0,0,0,1,0,0,0,0
anévrysme,pancréas,0,0,0,0,0,0,0,0,1,0
chimie,cours,0,0,0,0,0,0,0,1,0,0
poulet,marché,0,0,0,0,0,0,0,0,1,0
tutu,noir,0,1,0,0,0,0,0,0,0,0
rush,bouton,0,0,0,1,0,0,0,0,0,0
insulter,exclusion,0,0,0,1,0,0,0,0,0,0
appelant,amniote,0,0,0,0,0,0,0,1,0,0
prostration,peine,0,0,1,0,0,0,0,0,0,0
sportif,ring,0,0,0,0,0,0,0,0,1,0
grondin,vertébré,0,0,0,0,0,0,0,1,0,0
couper,poulet,0,0,0,0,0,0,0,0,0,1
glouton,ursidé,0,0,0,0,0,0,0,1,0,0
douche,flexible,0,0,0,0,1,0,0,0,0,0
management,sérieux,0,1,0,0,0,0,0,0,0,0
étudiant,diplômé,0,1,0,0,0,0,0,0,0,0
guêpe,nature,0,0,0,0,0,1,0,0,0,0
schooner,bateau,0,0,0,0,0,0,0,1,0,0
addiction,nicotine,0,0,1,0,0,0,0,0,0,0
avion,surface,0,0,0,0,1,0,0,0,0,0
internet,réseau,0,0,0,0,0,1,0,1,0,0
coronaropathie,sérieux,0,1,0,0,0,0,0,0,0,0
Vélosolex,deux-roues,0,0,0,0,0,0,0,1,0,0
voilier,pont,0,0,0,0,1,0,0,0,0,0
AVC,thrombus,0,0,1,0,0,0,0,0,0,0
marathonien,courir,0,0,0,0,0,0,0,0,0,0
daim,tétrapode,0,0,0,0,0,0,0,1,0,0
glace,lécher,0,0,0,1,0,0,0,0,0,0
phalange,muscle,0,0,0,0,1,0,0,0,0,0
Sienne,commune,0,0,0,0,0,0,0,1,0,0
rire,moqueur,1,1,0,0,0,0,0,0,0,0
Dauphin,personne,0,0,0,0,0,0,0,1,0,0
reine,femme,0,0,0,0,0,0,0,1,0,0
débat,rue,0,0,0,0,0,0,0,0,1,0
bas,couture,0,0,0,0,1,0,0,0,0,0
rétroviseur,camionnette,0,0,0,0,0,1,0,0,0,0
poche,grande,0,1,0,0,0,0,0,0,0,0
guerre,traité,0,0,0,0,1,0,0,0,0,0
volant,camion,0,0,0,0,0,1,0,0,1,0
idolâtrer,Dieu,0,0,0,0,0,0,0,0,0,1
gazon,résistant,0,1,0,0,0,0,0,0,0,0
coquillage,animal,0,0,0,0,0,0,0,1,0,0
ara,animalerie,0,0,0,0,0,0,0,0,1,0
dire,portable,0,0,0,0,0,0,1,0,0,0
myriapode,bilatérien,0,0,0,0,0,0,0,1,0,0
émeu,métazoaire,0,0,0,0,0,0,0,1,0,0
tourbe,roche,0,0,0,0,0,0,0,1,0,0
choquer,pervers,1,0,0,0,0,0,0,0,0,0
meuble,cirer,0,0,0,0,0,0,0,0,0,0
andouille,boucherie,0,0,0,0,0,0,0,0,1,0
médicament,clinique,0,0,0,0,0,0,0,0,1,0
escalator,roulement,0,0,0,0,1,0,0,0,0,0
soufflet,outil,0,0,0,0,0,0,0,1,0,0
ronchonner,concierge,1,0,0,0,0,0,0,0,0,0
Ivoirien,personne,0,0,0,0,0,0,0,1,0,0
hospitalisation,médecin,0,0,1,0,0,0,0,0,0,0
enregistrer,son,0,0,0,0,0,0,0,0,0,1
pépin,orange,0,0,0,0,0,1,0,0,0,0
habitation,campagne,0,0,0,0,0,0,0,0,1,0
heure,semaine,0,0,0,0,0,1,0,0,0,0
chaton,femelle,0,1,0,0,0,0,0,0,0,0
bomber,homme,1,0,0,0,0,0,0,0,0,0
odonate,marais,0,0,0,0,0,0,0,0,1,0
routes,nouvelles,0,1,0,0,0,0,0,0,0,0
cadenasser,verrou,0,0,0,0,0,0,1,0,0,0
antiparasitaire,médicament,0,0,0,0,0,0,0,1,0,0
Karakoram,oeuvre,0,0,0,0,0,0,0,1,0,0
spatule,cordé,0,0,0,0,0,0,0,1,0,0
renverser,récipient,0,0,0,0,0,0,0,0,0,1
Barcelone,place,0,0,0,0,1,0,0,0,0,0
tabasser,vieux,0,0,0,0,0,0,0,0,0,1
chinchilla,amniote,0,0,0,0,0,0,0,1,0,0
félin,bilatérien,0,0,0,0,0,0,0,1,0,0
patère,ranger,0,0,0,0,0,0,0,0,0,0
nommer,parole,0,0,0,0,0,0,1,0,0,0
Mauriac,bilatérien,0,0,0,0,0,0,0,1,0,0
lama,métazoaire,0,0,0,0,0,0,0,1,0,0
folie,passagère,0,1,0,0,0,0,0,0,0,0
logement,hotel,0,0,0,0,0,1,0,0,0,0
crier,hystérie,0,0,1,0,0,0,0,0,0,0
écailles,crocodile,0,0,0,0,0,1,0,0,0,0
élaguer,scie,0,0,0,0,0,0,1,0,0,0
sucré,vergeoise,0,0,1,0,0,0,0,0,0,0
recharger,accumulateur,0,0,0,0,0,0,0,0,0,1
ail,parfumé,0,1,0,0,0,0,0,0,0,0
habitation,ensemble,0,0,0,0,0,1,0,0,0,0
hasard,gagner,0,0,0,1,0,0,0,0,0,0
voeux,attendre,0,0,0,1,0,0,0,0,0,0
fascisme,totalitarisme,0,0,0,0,0,0,0,1,0,0
tuer,frère,0,0,0,0,0,0,0,0,0,1
duplication,copier,0,0,0,0,0,0,0,0,0,0
nylon,collants,0,0,0,0,0,1,0,0,0,0
Ariel,lune,0,0,0,0,0,0,0,1,0,0
semaine,jours,0,0,0,0,1,0,0,0,0,0
relier,ouvrage,0,0,0,0,0,0,0,0,0,1
avion,hublot,0,0,0,0,1,0,0,0,0,0
protestantisme,christianisme,0,0,0,0,0,0,0,1,0,0
tuile,toiture,0,0,0,0,0,1,0,1,0,0
amante,individu,0,0,0,0,0,0,0,1,0,0
châtain,couleur,0,0,0,0,0,0,0,1,0,0
percolateur,dispositif,0,0,0,0,0,0,0,1,0,0
fromage,fermenter,0,0,1,0,0,0,0,0,0,0
pioche,pointue,0,1,0,0,0,0,0,0,0,0
Mistinguett,musicienne,0,0,0,0,0,0,0,1,0,0
wallaby,pattes,0,0,0,0,1,0,0,0,0,0
ramper,chenille,1,0,0,0,0,0,0,0,0,0
coudre,femme,1,0,0,0,0,0,0,0,0,0
molécule,proton,0,0,0,0,1,0,0,0,0,0
Hambourg,lieu,0,0,0,0,0,0,0,1,0,0
régurgitation,action,0,0,0,0,0,0,0,1,0,0
ventre,corps,0,0,0,0,0,1,0,0,1,0
lèchefrite,ustensile,0,0,0,0,0,0,0,1,0,0
pénis,culotte,0,0,0,0,0,0,0,0,1,0
infuser,théière,0,0,0,0,0,0,1,0,0,0
chiquer,feuilles,0,0,0,0,0,0,0,0,0,1
téléphone,invention,0,0,1,0,0,0,0,0,0,0
eux,film,0,0,0,0,0,0,0,1,0,0
massage,canapé,0,0,0,0,0,0,0,0,1,0
désarmer,militaire,0,0,0,0,0,0,0,0,0,1
insomnie,courte,0,1,0,0,0,0,0,0,0,0
pleurer,livre,0,0,1,0,0,0,0,0,0,0
flocon,neige,0,0,0,0,0,1,0,0,0,0
ovin,cordé,0,0,0,0,0,0,0,1,0,0
sueur,aisselles,0,0,0,0,0,0,0,0,1,0
endiguer,eau,0,0,0,0,0,0,0,0,0,1
regard,visage,0,0,0,0,0,1,0,0,1,0
mairie,ville,0,0,1,0,0,1,0,0,1,0
patère,pendre,0,0,0,0,0,0,0,0,0,0
tenter,humain,1,0,0,0,0,0,0,0,0,0
éperlan,eucaryote,0,0,0,0,0,0,0,1,0,0
acide,dilué,0,1,0,0,0,0,0,0,0,0
python,saurien,0,0,0,0,0,0,0,1,0,0
orage,grêle,0,0,0,0,1,0,0,0,0,0
science,institut,0,0,0,0,0,0,0,0,1,0
mst,surinfection,0,0,0,1,0,0,0,0,0,0
servante,arthropode,0,0,0,0,0,0,0,1,0,0
chaussure,chambre,0,0,0,0,0,0,0,0,1,0
majordome,personne,0,0,0,0,0,0,0,1,0,0
persifler,parole,0,0,0,0,0,0,1,0,0,0
Hermès,humain,0,0,0,0,0,0,0,1,0,0
treillis,armoire,0,0,0,0,0,0,0,0,1,0
YHWH,aimant,0,1,0,0,0,0,0,0,0,0
air,léger,0,1,0,0,0,0,0,0,0,0
cataphractaire,soldat,0,0,0,0,0,0,0,1,0,0
tirer,ficelle,0,0,0,0,0,0,0,0,0,1
médecine,traditionnelle,0,1,0,0,0,0,0,0,0,0
GPS,guider,0,0,0,0,0,0,0,0,0,0
rosalie,insecte,0,0,0,0,0,0,0,1,0,0
sursauter,fille,1,0,0,0,0,0,0,0,0,0
esturgeon,poisson,0,0,0,0,0,0,0,1,0,0
animaux,montagne,0,0,0,0,0,0,0,0,1,0
short,penderie,0,0,0,0,0,0,0,0,1,0
hôpital,lit,0,0,0,1,1,0,0,0,0,0
pioupiou,personne,0,0,0,0,0,0,0,1,0,0
Montrouge,commune,0,0,0,0,0,0,0,1,0,0
lécher,corps,0,0,0,0,0,0,0,0,0,1
araignée,rampant,0,0,0,0,0,0,0,1,0,0
mesurer,mur,0,0,0,0,0,0,0,0,0,1
bismuth,métal,0,0,0,0,0,0,0,1,0,0
tendre,câlin,0,0,0,1,0,0,0,0,0,0
dîner,invité,1,0,0,0,0,0,0,0,0,0
dents,castor,0,0,0,0,0,1,0,0,0,0
soliste,femme,0,0,0,0,0,0,0,1,0,0
découpure,arthropode,0,0,0,0,0,0,0,1,0,0
membre,amputé,0,1,0,0,0,0,0,0,0,0
membre,bras,0,0,0,0,0,0,0,0,1,0
Art,personne,0,0,0,0,0,0,0,1,0,0
Minerve,divinité,0,0,0,0,0,0,0,1,0,0
chasser,oie,0,0,0,0,0,0,0,0,0,1
dérober,montre,0,0,0,0,0,0,0,0,0,1
lunette,toilettes,0,0,0,0,0,0,0,0,1,0
cercle,cahier,0,0,0,0,0,0,0,0,1,0
tribunal,avocat,0,0,0,0,1,0,0,0,0,0
fauteuil,petit,0,1,0,0,0,0,0,0,0,0
vertèbre,odontocète,0,0,0,0,0,1,0,0,0,0
morue,réfrigérateur,0,0,0,0,0,0,0,0,1,0
blesser,pistolet,0,0,0,0,0,0,1,0,0,0
préventif,prévenir,0,1,0,0,0,0,0,0,0,0
nez,amateur,0,0,0,0,0,1,0,0,0,0
malle,bateau,0,0,0,0,0,0,0,1,0,0
fabriquer,chose,0,0,0,0,0,0,0,0,0,1
savoir,lycée,0,0,0,0,0,0,0,0,1,0
yaourt,yaourtière,0,0,0,0,0,0,0,0,1,0
échinoderme,eau,0,0,0,0,0,0,0,0,1,0
femme,main,0,0,0,0,1,0,0,0,0,0
guillotine,assassiner,0,0,0,0,0,0,0,0,0,0
or,conjonction,0,0,0,0,0,0,0,1,0,0
poulet,volailler,0,0,0,0,0,0,0,0,1,0
retentir,sirène,1,0,0,0,0,0,0,0,0,0
piscivore,nerf,0,0,0,0,1,0,0,0,0,0
harle,amniote,0,0,0,0,0,0,0,1,0,0
note,croche,0,1,0,0,0,0,0,0,0,0
pays,planisphère,0,0,0,0,0,0,0,0,1,0
charter,piste,0,0,0,0,0,0,0,0,1,0
pelle,remise,0,0,0,0,0,1,0,0,0,0
beauté,attirante,0,1,0,0,0,0,0,0,0,0
équation,x,0,0,0,0,1,0,0,0,0,0
flingue,détente,0,0,0,0,1,0,0,0,0,0
aguicher,érection,0,0,0,1,0,0,0,0,0,0
Corinne,personne,0,0,0,0,0,0,0,1,0,0
berger,individu,0,0,0,0,0,0,0,1,0,0
aspirine,vendu,0,1,0,0,0,0,0,0,0,0
missile,objet,0,0,0,0,0,0,0,1,0,0
raquette,stade,0,0,0,0,0,0,0,0,1,0
adénome,côlon,0,0,0,0,0,0,0,0,1,0
aération,ventilateur,0,0,0,0,1,0,0,0,0,0
joyau,splendide,0,1,0,0,0,0,0,0,0,0
zygote,cellule,0,0,0,0,0,0,0,1,0,0
manger,poisson,0,0,0,0,0,0,0,0,0,1
aile,pigeon,0,0,0,0,0,1,0,0,1,0
enquêter,homme,1,0,0,0,0,0,0,0,0,0
lauréat,individu,0,0,0,0,0,0,0,1,0,0
sourire,visage,0,0,0,0,0,0,1,0,1,0
magasin,supermarché,0,0,0,0,0,0,0,0,1,0
kaon,méson,0,0,0,0,0,0,0,1,0,0
sortie,salle,0,0,0,0,0,0,0,0,1,0
livre,déprimer,0,0,0,0,0,0,0,0,0,0
diviser,guerre,1,0,0,0,0,0,0,0,0,0
retriever,squelette,0,0,0,0,1,0,0,0,0,0
kalachnikov,objet,0,0,0,0,0,0,0,1,0,0
chef,responsable,0,0,0,0,0,0,0,1,0,0
explosion,bruit,0,0,0,0,1,0,0,0,0,0
opisthobranches,herbier,0,0,0,0,0,0,0,0,1,0
personnage,histoire,0,0,0,0,0,1,0,0,1,0
brimer,patronne,1,0,0,0,0,0,0,0,0,0
intérimaire,entreprise,0,0,0,0,0,0,0,0,1,0
déverser,individu,1,0,0,0,0,0,0,0,0,0
demi-mondaine,tétrapode,0,0,0,0,0,0,0,1,0,0
vertèbre,pipeline,0,0,0,0,0,1,0,0,0,0
approcher,individu,0,0,0,0,0,0,0,0,0,1
connecter,réseau,0,0,0,0,0,0,1,0,0,1
merlu,téléostéen,0,0,0,0,0,0,0,1,0,0
gymnaste,doué,0,1,0,0,0,0,0,0,0,0
seconde,aiguille,0,0,0,0,0,0,0,0,1,0
coca-cola,boisson,0,0,0,0,0,0,0,1,0,0
syndicat,usine,0,0,0,0,0,0,0,0,1,0
poële,lieu,0,0,0,0,0,0,0,1,0,0
école,établissement,0,0,0,0,0,0,0,1,0,0
rime,alexandrin,0,0,0,0,0,0,0,0,1,0
marque,catalogue,0,0,0,0,0,0,0,0,1,0
Abel,hominidé,0,0,0,0,0,0,0,1,0,0
Poppée,épouse,0,0,0,0,0,0,0,1,0,0
Villeneuve-la-Garenne,Île-de-France,0,0,0,0,0,1,0,0,1,0
hôtel,ville,0,0,0,0,0,0,0,0,1,0
environnement,nature,0,0,0,0,0,0,0,0,1,0
chardonneret,vertébré,0,0,0,0,0,0,0,1,0,0
maison,bibliothèque,0,0,0,0,1,0,0,0,0,0
retriever,muscle,0,0,0,0,1,0,0,0,0,0
écraser,ennemi,0,0,0,0,0,0,0,0,0,1
photographier,conjoint,0,0,0,0,0,0,0,0,0,1
germon,mer,0,0,0,0,0,1,0,0,1,0
braise,rouge,0,0,0,0,1,0,0,0,0,0
marquer,animal,0,0,0,0,0,0,0,0,0,1
carambar,supermarché,0,0,0,0,0,0,0,0,1,0
céleri-rave,rave,0,0,0,0,0,0,0,1,0,0
essieu,rouler,0,0,0,0,0,0,0,0,0,0
salmonelle,toxi-infection,0,0,0,1,0,0,0,0,0,0
accompagner,frites,0,0,0,0,0,0,1,0,0,0
muscardin,vertébré,0,0,0,0,0,0,0,1,0,0
lingère,empeser,0,0,0,0,0,0,0,0,0,0
cracker,individu,0,0,0,0,0,0,0,1,0,0
bronzer,bronzette,0,0,1,0,0,0,0,0,0,0
fort,grand,0,1,0,0,0,0,0,0,0,0
shivaïsme,religion,0,0,0,0,0,0,0,1,0,0
édenté,chordé,0,0,0,0,0,0,0,1,0,0
avertir,sonnerie,0,0,0,0,0,0,1,0,0,0
olive,plante,0,0,0,0,0,0,0,1,0,0
modéliste,individu,0,0,0,0,0,0,0,1,0,0
ville,continent,0,0,0,0,0,1,0,0,1,0
veste,poche,0,1,0,0,1,0,0,0,0,0
guitare,cordes,0,0,0,0,1,0,0,0,0,0
voûte,cathédrale,0,0,0,0,0,1,0,0,0,0
dix-sept,dénombrer,0,0,0,0,0,0,0,0,0,0
convenir,rendez-vous,0,0,0,0,0,0,0,0,0,1
congélateur,glaçon,0,0,0,0,1,0,0,0,0,0
horloge,verre,0,0,0,0,1,0,0,0,0,0
ordinateur,pc,0,0,0,0,1,0,0,0,0,0
abîmer,objet,0,0,0,0,0,0,0,0,0,1
séparatiste,cou,0,0,0,0,1,0,0,0,0,0
emmenthal,trou,0,0,0,0,1,0,0,0,0,0
SNCF,TER,0,0,0,0,1,0,0,0,0,0
condamner,tribunal,1,0,0,0,0,0,0,0,0,0
hémangiome,nodulaire,0,1,0,0,0,0,0,0,0,0
malades,pharmacie,0,0,0,0,0,0,0,0,1,0
laboratoire,hôpital,0,0,0,0,0,0,0,0,1,0
bicyclette,neuve,0,1,0,0,0,0,0,0,0,0
rire,chatouilles,0,0,1,0,0,0,0,0,0,0
fesses,Albertine,0,0,0,0,0,1,0,0,0,0
protège-dents,protection,0,0,0,0,0,0,0,1,0,0
couverture,lit,0,0,0,0,0,1,0,0,1,0
fesses,molles,0,1,0,0,0,0,0,0,0,0
saisir,enfant,1,0,0,0,0,0,0,0,0,0
évent,cétacé,0,0,0,0,0,1,0,0,0,0
publier,écrit,0,0,0,0,0,0,0,0,0,1
graine,semence,0,0,0,0,0,1,0,0,0,0
allemand,Allemagne,0,0,0,0,0,1,0,0,0,0
manche,lieu,0,0,0,0,0,0,0,1,0,0
gens,naissance,0,0,1,0,0,0,0,0,0,0
ère,calendrier,0,0,1,0,0,0,0,0,1,0
quiche,tarte,0,0,0,0,0,0,0,1,0,0
SPA,quartier,0,0,0,0,0,0,0,0,1,0
smartphone,design,0,1,0,0,0,0,0,0,0,0
royaume,continent,0,0,0,0,0,1,0,0,0,0
toupet,bilatérien,0,0,0,0,0,0,0,1,0,0
caniche,cordé,0,0,0,0,0,0,0,1,0,0
pluie,fine,0,1,0,0,0,0,0,0,0,0
lame,poignard,0,0,0,0,0,1,0,0,0,0
ténor,musicien,0,0,0,0,0,0,0,1,0,0
sperme,kleenex,0,0,0,0,0,0,0,0,1,0
manger,voiture,0,0,0,0,0,0,0,0,1,0
remercier,mère,0,0,0,0,0,0,0,0,0,1
applaudir,encourager,0,0,0,0,0,0,0,0,0,0
Nietzsche,auteur,0,0,0,0,0,0,0,1,0,0
médicament,blanc,0,1,0,0,0,0,0,0,0,0
enduire,mur,0,0,0,0,0,0,0,0,0,1
image,album,0,0,0,0,0,1,0,0,0,0
désaltérer,thé,1,0,0,0,0,0,0,0,0,0
tartiner,pâte,0,0,0,0,0,0,1,0,0,0
boire,boisson,0,0,0,0,0,0,0,0,0,1
suçoter,pénis,0,0,0,0,0,0,0,0,0,1
contention,machine,0,0,0,0,0,0,0,1,0,0
mouton,laineux,0,1,0,0,0,0,0,0,0,0
baleineau,cétacé,0,0,0,0,0,0,0,1,0,0
panser,malade,0,0,0,0,0,0,0,0,0,1
assurer,homme,1,0,0,0,0,0,0,0,0,0
journal,radio,0,0,0,0,0,0,0,0,1,0
reposer,homme,1,0,0,0,0,0,0,0,0,0
c,consonnes,0,0,0,0,0,1,0,0,0,0
damalisque,bilatérien,0,0,0,0,0,0,0,1,0,0
succession,compliquée,0,1,0,0,0,0,0,0,0,0
losange,quadrilatère,0,0,0,0,0,0,0,1,0,0
nid,arbre,0,0,0,0,0,0,0,0,1,0
métal,élément,0,0,0,0,0,1,0,0,0,0
patron,couturier,0,0,0,0,0,0,0,0,1,0
garage,garagiste,0,0,0,0,1,0,0,0,0,0
munition,douille,0,0,0,0,1,0,0,0,0,0
chicha,liquide,0,0,0,0,0,0,0,1,0,0
dîner,femme,1,0,0,0,0,0,0,0,0,0
Guinness,âcre,0,1,0,0,0,0,0,0,0,0
industrie,ouvrier,0,0,0,0,1,0,0,0,0,0
blesser,couteau,0,0,0,0,0,0,1,0,0,0
prostitution,Amsterdam,0,0,0,0,0,0,0,0,1,0
écorce,confiture,0,0,0,0,0,0,0,0,1,0
Mai,chanteuse,0,0,0,0,0,0,0,1,0,0
Joseph,individu,0,0,0,0,0,0,0,1,0,0
Judith,film,0,0,0,0,0,0,0,1,0,0
lis,plante,0,0,0,0,0,0,0,1,0,0
Mortimer,individu,0,0,0,0,0,0,0,1,0,0
centre-ville,chef-lieu,0,0,0,0,0,1,0,0,0,0
foie,gonflé,0,1,0,0,0,0,0,0,0,0
souligner,enfant,1,0,0,0,0,0,0,0,0,0
incarcérer,assassin,0,0,0,0,0,0,0,0,0,1
patriote,femme,0,0,0,0,0,0,0,1,0,0
peuple,race,0,0,0,0,0,0,0,1,0,0
sac,lourd,0,1,0,0,0,0,0,0,0,0
bronche,trachée,0,0,0,0,1,0,0,0,0,0
dîner,évènement,0,0,0,0,0,0,0,1,0,0
réprimander,individu,1,0,0,0,0,0,0,0,0,0
OM,Marseille,0,0,0,0,0,0,0,0,1,0
imitateur,humoriste,0,0,0,0,0,0,0,1,0,0
hindou,brun,0,1,0,0,0,0,0,0,0,0
italien,métazoaire,0,0,0,0,0,0,0,1,0,0
Saint-Malo,Bretagne,0,0,0,0,0,1,0,0,1,0
examen,amphithéâtre,0,0,0,0,0,0,0,0,1,0
équidé,campagne,0,0,0,0,0,0,0,0,1,0
tipule,hexapode,0,0,0,0,0,0,0,1,0,0
moteur,avion,0,0,0,0,0,1,0,0,1,0
planeur,ciel,0,0,0,0,0,1,0,0,1,0
Flaubert,humain,0,0,0,0,0,0,0,1,0,0
gouvernante,chambre,0,0,0,0,0,0,0,0,1,0
Montmartre,romantique,0,1,0,0,0,0,0,0,0,0
sandre,nageoire,0,0,0,0,1,0,0,0,0,0
farniente,hamac,0,0,0,0,0,0,0,0,1,0
crottin,fromage,0,0,0,0,0,0,0,1,0,0
panne,stop,0,0,0,1,0,0,0,0,0,0
tester,chercheur,1,0,0,0,0,0,0,0,0,0
préservatif,usagé,0,1,0,0,0,0,0,0,0,0
forer,roche,0,0,0,0,0,0,0,0,0,1
oreiller,fauteuil,0,0,0,0,0,0,0,0,1,0
torturer,homme,0,0,0,0,0,0,0,0,0,1
Bonifacio,individu,0,0,0,0,0,0,0,1,0,0
choucas,tétrapode,0,0,0,0,0,0,0,1,0,0
bleu,ciel,0,1,0,0,0,1,0,0,0,0
chiroptères,combles,0,0,0,0,0,0,0,0,1,0
frigo,vieux,0,1,0,0,0,0,0,0,0,0
enregistrement,écoute,0,0,0,1,0,0,0,0,0,0
titulariser,poste,0,0,0,0,0,0,1,0,0,0
prêtre,paroisse,0,0,0,0,0,0,0,0,1,0
envoyer,personne,1,0,0,0,0,0,0,0,0,0
tapoter,doigts,0,0,0,0,0,0,0,0,0,1
rorqual,cordé,0,0,0,0,0,0,0,1,0,0
Bagneux,Marne,0,0,0,0,0,1,0,0,1,0
arrondir,angles,0,0,0,0,0,0,0,0,0,1
dico,internet,0,0,0,0,0,0,0,0,1,0
flamber,Armagnac,0,0,0,0,0,0,1,0,0,0
année,nouvelle,0,1,0,0,0,0,0,0,0,0
crinoïde,bilatérien,0,0,0,0,0,0,0,1,0,0
cubitus,faune,0,0,0,0,0,1,0,0,0,0
effrayer,oiseau,0,0,0,0,0,0,0,0,0,1
